,1-qid,two_realRank,two_realRank2,State,CordAscent,C_CE_I,C_CE_I_R,Total_Current_Assets,Current_Liabilities,NonCurrent_Liabilities,Unrestricted_Net_Assets,Restricted_Net_Assets,Total_Net_Assets,Total_Assets,Total_Liabilities,Total_Taxes,Total_Revenue_,Total_Expenses,NonCurrent_Liability,Change_in_Net_Assets,Population,UAAL_pension_(risk-free),UAAL_OPEB,Primary_gov_debt,Personal_income,cash_ratio,quick_ratio,current_ratio,op_ratio,surplus_percap,net_asst_ratio,long_term_liab,lt_percapita,tax_income_ratio,rev_income_ratio,exp_income_ratio,pension_income_ratio,opeb_income_ratio,overallrank,C_CE_I_R_contribution,Change_in_Net_Assets_contribution,Current_Liabilities_contribution,NonCurrent_Liability_contribution,NonCurrent_Liabilities_contribution,Personal_income_contribution,Population_contribution,Primary_gov_debt_contribution,Restricted_Net_Assets_contribution,Total_Assets_contribution,Total_Current_Assets_contribution,Total_Expenses_contribution,Total_Liabilities_contribution,Total_Net_Assets_contribution,Total_Revenue__contribution,Total_Taxes_contribution,UAAL_OPEB_contribution,UAAL_pension_(risk-free)_contribution,Unrestricted_Net_Assets_contribution,cash_ratio_contribution,current_ratio_contribution,exp_income_ratio_contribution,long_term_liab_contribution,lt_percapita_contribution,net_asst_ratio_contribution,op_ratio_contribution,opeb_income_ratio_contribution,pension_income_ratio_contribution,quick_ratio_contribution,rev_income_ratio_contribution,surplus_percap_contribution,tax_income_ratio_contribution,C_CE_I_R_feature_rank,Change_in_Net_Assets_feature_rank,Current_Liabilities_feature_rank,NonCurrent_Liability_feature_rank,NonCurrent_Liabilities_feature_rank,Personal_income_feature_rank,Population_feature_rank,Primary_gov_debt_feature_rank,Restricted_Net_Assets_feature_rank,Total_Assets_feature_rank,Total_Current_Assets_feature_rank,Total_Expenses_feature_rank,Total_Liabilities_feature_rank,Total_Net_Assets_feature_rank,Total_Revenue__feature_rank,Total_Taxes_feature_rank,UAAL_OPEB_feature_rank,UAAL_pension_(risk-free)_feature_rank,Unrestricted_Net_Assets_feature_rank,cash_ratio_feature_rank,current_ratio_feature_rank,exp_income_ratio_feature_rank,long_term_liab_feature_rank,lt_percapita_feature_rank,net_asst_ratio_feature_rank,op_ratio_feature_rank,opeb_income_ratio_feature_rank,pension_income_ratio_feature_rank,quick_ratio_feature_rank,rev_income_ratio_feature_rank,surplus_percap_feature_rank,tax_income_ratio_feature_rank
315,2012,22,22,Kansas,29,2147423,3954447,3990455,2496262,3616440,478873,1457668,11689675,17802377,6112702,7751475444,14538565308,13994265413,3616439916,544299896,2885262,44908050120,295283177,4768934169,1.35E+11,0.86,1.58,1.6,1.04,188.65,0.11,0.2,1253.42,0.06,0.11,0.1,0.33,0,22,0.002861483,0.001176104,-0.001590492,0.005577368,-0.023774725,0.003488229,-0.00442337,-0.006830768,-0.001051872,0.020636373,-0.005393371,-0.004146621,0.013437334,-0.002060755,-0.002891482,0.001688313,-0.002583327,-0.00148811,0.000778941,0.001780196,-0.001820379,-0.002858092,-0.000749433,0.004740949,7.66E-05,0.002022668,-0.001142295,0.000149528,0.001490138,-0.001196988,-0.004311712,-0.000358237,13,25,21,5,1,11,8,4,28,2,6,10,3,16,12,20,15,23,29,19,18,14,30,7,33,17,26,32,22,24,9,31
316,2012,46,46,Kentucky,43,3726076,6715324,7903898,4267770,16291955,-11228386,1547574,11166268,31725993,20559725,10760954023,23430809822,24260848485,16291955068,-830038662,4384799,93844762563,7916220288,8651287356,1.63E+11,0.87,1.57,1.85,0.97,-189.3,-0.31,0.51,3715.55,0.07,0.14,0.15,0.58,0.05,46,-0.000267564,-0.000344325,-0.0006359,0.0009551,-0.011679869,0.005836452,-0.00257655,-0.00463231,0.000342162,0.005910551,-0.004872568,-0.003207067,0.00712582,0.002049674,-0.003583283,0.000348201,-0.000376327,0.001016517,-0.001525412,-0.001317266,0.00068433,0.002444104,0.005095939,-0.006303826,-0.001732859,-0.0031435,0.003838385,0.003104361,-0.001985696,-0.002114651,-0.005864416,0.003654863,33,31,27,25,1,6,16,9,32,4,8,13,2,19,12,30,29,24,22,23,26,17,7,3,21,14,10,15,20,18,5,11
317,2012,27,27,Louisiana,14,9310152,12597345,16577913,5928349,11654732,-3001674,5663358,14853040,32436121,17583082,8403687565,26656597701,27413166144,11654732497,-756568443,4603429,92790115289,7381417973,12979663532,1.93E+11,1.57,2.12,2.8,0.97,-164.35,0.08,0.36,2531.75,0.04,0.14,0.14,0.48,0.04,27,-0.001002668,-0.003226781,-6.89E-05,0.000764228,-0.013915887,0.003156682,-0.001018054,-0.002601264,-0.001062809,0.009535195,0.01398593,0.0023843,0.004276495,-0.001746576,-0.003141742,-0.002327563,-0.001301341,0.002689742,-0.0018859,-0.001115683,-0.002559089,0.001445151,-0.001669872,0.001447532,-0.000194302,-0.003470986,0.000687529,0.001823189,-0.000612655,0.000901947,-0.007030142,0.002554692,27,8,33,29,2,9,26,12,25,3,1,15,5,19,10,16,23,11,17,24,13,22,20,21,32,7,30,18,31,28,4,14
318,2012,40,40,Maine,39,825635,1511582,2132750,1527137,1356587,-680072,867751,4953761,7837485,2883724,3628618600,8150991641,8063855799,1356587252,87135841,1328895,19134302071,1950805643,1118000000,55253507837,0.54,0.99,1.4,1.01,65.57,0.02,0.17,1020.84,0.07,0.15,0.15,0.35,0.04,40,-0.003899896,-0.00063072,-0.002341993,0.004305035,-0.027339297,0.007882123,-0.002367111,-0.006682733,0.003483581,0.02059959,-0.006374684,-0.006049897,0.016303529,0.000140504,-0.004154974,-0.002072457,-0.002751386,0.000354493,0.002673607,0.000114954,-0.001704068,0.000979878,-0.001744971,0.003902046,-0.001983942,-0.00302895,0.00268503,-0.000341035,0.001119816,0.00178657,0.001198316,-0.003013817,11,28,19,8,1,4,18,5,12,2,6,7,3,32,9,20,15,29,17,33,24,27,23,10,21,13,16,30,26,22,25,14
319,2012,36,36,Maryland,41,2973013,7209801,8369956,5881933,23892947,-8535123,2559039,10832319,40607199,29774880,19182863114,35328108673,36360907001,23892946708,-1034012539,5889651,1.05E+11,9792368861,17245037618,3.28E+11,0.51,1.23,1.42,0.97,-175.56,-0.15,0.59,4056.77,0.06,0.11,0.11,0.32,0.03,36,-0.00060686,-0.002357506,-0.000209743,-0.00367942,0.062754274,-0.000116576,0.000785207,0.015552875,-3.83E-05,0.009207766,-0.00458095,-0.001596912,-0.031205144,0.000510941,0.000441289,-0.000138588,-0.000305084,0.001188243,-0.002280896,-0.001029039,-0.003472621,-0.002060212,0.003757888,-0.004346964,-0.000470981,-0.003073203,0.000517055,-0.001484099,-0.000331851,0.001530257,-0.00842456,-0.002286149,23,13,30,9,1,32,22,3,33,4,6,17,2,25,27,31,29,20,15,21,10,16,8,7,26,11,24,19,28,18,5,14
320,2012,45,45,Massachusetts,47,5672976,11611797,11713189,8452248,40269017,-25011344,3169885,-20256610,28464654,48721264,22365126437,53855179728,54804123302,40269016719,-948943574,6658008,1.25E+11,17031243469,22892040752,3.98E+11,0.67,1.37,1.39,0.98,-142.53,-0.77,1.41,6048.21,0.06,0.14,0.14,0.31,0.04,45,-0.001707469,-0.001757293,0.006002212,-0.009898825,0.065602333,-0.011078246,-0.002046804,0.015654721,0.000448619,0.014448352,-0.001901652,0.008075536,-0.028591458,-0.001994466,0.008568528,0.000765264,0.003895116,-0.000832982,-0.003618639,-0.002421015,0.000909819,0.001909114,0.007973086,-0.004351162,0.001546424,-0.003846365,0.001211316,-0.001258414,0.001506322,-0.000661937,-0.009930586,0.00054735,23,22,11,7,1,5,18,3,33,4,21,9,2,19,8,30,13,29,15,17,28,20,10,12,24,14,27,26,25,31,6,32
321,2012,33,33,Michigan,38,5373656,9550122,12540473,6263529,13867375,-5583848,4880773,18313357,38444261,20130904,25903552769,58643260188,54171816092,13867375131,4492685475,9887238,1.6E+11,23580954023,8122257053,4E+11,0.86,1.52,2,1.08,454.39,-0.02,0.36,1402.55,0.06,0.15,0.14,0.4,0.06,33,-0.005144709,0.001911297,-0.002606118,0.002029923,-0.014719542,-0.011822456,0.008966337,-0.000464007,0.000160709,0.005570846,-0.0049507,0.010852703,0.005666423,4.93E-05,0.009430876,0.000356951,0.003748745,0.004047859,-0.000618584,-0.002629373,-0.00074432,0.003371834,-0.001274784,-0.001274856,0.003434023,0.003760057,8.61E-05,0.000604146,-0.000348333,-6.07E-06,0.011903063,-0.00412643,9,20,18,19,1,3,6,27,30,8,10,4,7,32,5,28,14,12,25,17,23,16,22,21,15,13,31,26,29,33,2,11
322,2012,34,34,Minnesota,37,8648701,13449121,13575060,7396319,8952015,-2964716,5014077,13707548,30055881,16348333,20141524556,35122109718,34084312435,8952014629,1037797283,5380285,1.09E+11,681180773,7875675026,2.65E+11,1.17,1.82,1.84,1.03,192.89,0.07,0.3,1663.86,0.08,0.13,0.13,0.41,0,34,-0.000131924,-0.00026564,0.005222362,0.000672946,-0.013265527,0.002279784,7.53E-05,0.000108008,0.000205387,0.014684697,-0.001436148,-0.004077739,0.005909125,-0.000430497,-0.004416333,-5.39E-05,-0.002904162,-0.003178482,0.002084242,-0.001342388,-0.002315803,-0.001052129,0.001021203,0.003217906,-0.000927186,-0.003928102,-0.002763847,0.001929142,-0.000931584,0.001231454,-0.000782091,-0.003342967,30,28,4,26,2,14,32,31,29,1,17,6,3,27,5,33,11,10,15,18,13,20,21,9,23,7,12,16,22,19,24,8
323,2012,30,30,Mississippi,35,4478622,5292417,5920380,2051526,5894196,-3034634,4371879,14793196,22678192,7945722,6542646813,17512988506,16874137931,5894196447,638850575,2984945,62290274890,694606061,5447724138,1.03E+11,2.18,2.58,2.89,1.04,214.02,0.06,0.26,1974.64,0.06,0.17,0.16,0.61,0.01,30,-0.000846435,0.000171805,-0.000712954,0.005302166,-0.022560625,0.004151113,-0.00082632,-0.007128516,0.000170662,0.013841719,-0.006785101,-0.004842565,0.011491737,0.001997215,-0.001295171,-0.002981268,-0.001533523,0.000779484,-0.002448553,0.001561775,-0.002925635,0.004592853,-0.002585964,0.001802597,3.35E-05,-0.000804473,0.003962075,0.001991075,-0.003093056,0.003792306,-0.003150638,-0.001537282,25,31,29,6,1,9,26,4,32,2,5,7,3,18,24,14,23,28,17,21,15,8,16,20,33,27,10,19,13,11,12,22
324,2012,17,17,Missouri,23,4219194,7874603,8077627,2595982,7656622,-2300790,4087843,30962943,41215546,10252604,10141043887,26653777429,26355501567,7656621735,297916405,6025415,95765732175,3430350052,4560706374,2.51E+11,1.63,3.03,3.11,1.01,49.44,0.04,0.19,1270.72,0.04,0.11,0.11,0.38,0.01,17,-0.002592807,0.001837849,0.000669509,0.004047363,-0.012988649,-0.001553842,-0.002155159,-0.005510856,0.000506291,0.006929997,-0.002823508,-0.00021315,0.009574524,0.003837149,-0.001602632,-0.000437786,0.000519565,0.004473669,0.002388176,-0.001029562,0.000911961,-0.002377858,-0.001204802,0.002679585,0.001928119,-8.13E-05,0.001487858,0.002414775,0.000874279,-0.00112173,-0.001568224,0.00103998,10,17,28,6,1,20,15,4,30,3,8,32,2,7,18,31,29,5,13,25,26,14,22,9,16,33,21,11,27,23,19,24
325,2012,11,11,Montana,15,4225643,5098605,5571257,1237853,1066263,878489,2617595,8245261,10549377,2304116,2229236155,5956822362,5518706374,1066263323,438115987,1005196,20332969547,467194357,335058516,41825914316,3.41,4.12,4.5,1.08,435.85,0.33,0.1,1060.75,0.05,0.14,0.13,0.49,0.01,11,-0.000653561,-0.00227032,-0.000400859,0.001722395,-0.028474569,0.006847891,-0.002285698,-0.00454794,-0.002576732,0.019811933,-0.007434097,-0.006804539,0.011792719,-0.001438512,-0.007036932,0.003394587,-0.000564257,0.000155365,-0.001181401,0.001038727,0.005455636,-0.004347944,-0.003656116,0.00258805,0.001203318,0.004989259,-0.002438986,0.003027037,0.002454483,-0.001475895,0.013042755,0.0033092,30,23,32,24,1,7,22,11,18,2,5,8,4,26,6,14,31,33,28,29,9,12,13,17,27,10,20,16,19,25,3,15
326,2012,1,1,Nebraska,25,3822687,5151589,5172503,1554789,233439,1026923,2599791,12035085,13823312,1788228,4436781609,8439916405,8141435737,233438871,317659352,1855725,18177672804,0,42025078,89326357367,2.46,3.31,3.33,1.04,171.18,0.26,0.02,125.79,0.05,0.09,0.09,0.2,0,1,-0.001934244,-0.003216941,9.47E-05,0.000798741,-0.029101968,0.003721519,-0.004241277,-0.006666458,-0.000580064,0.021095576,-0.007651293,-0.00397003,0.011718795,0.000228318,-0.005677862,0.002009829,-0.001398021,-0.000568729,0.000338528,0.00187366,0.002824232,0.001814747,-0.004323203,0.003061769,0.002133881,-0.002789488,0.001660264,-0.001616579,0.004091838,-0.003684888,-0.001820768,0.000861483,20,13,33,28,1,11,8,5,29,2,4,10,3,32,6,19,26,30,31,21,15,23,7,14,18,16,24,25,9,12,22,27
327,2012,14,14,Nevada,21,2977711,5384059,5443803,2120687,4482433,-630603,1294132,4864389,11467508,6603119,4302024033,9784141066,9415765935,4482432602,375381400,2752565,66099957730,1234574713,3577287356,1.13E+11,1.4,2.54,2.57,1.04,136.38,0.06,0.39,1628.46,0.04,0.09,0.08,0.59,0.01,14,0.001909052,-0.001329533,-0.001874033,0.001639007,-0.0249085,0.005917526,-0.004239419,-0.006169752,0.001641618,0.021353307,-0.006998359,-0.005625813,0.010072123,-0.001851808,-0.006835914,1.64E-05,-0.003527672,-0.001359752,-0.000333505,0.00183648,-0.003403112,0.002138499,-0.000677296,0.002910198,0.001916312,-0.000615579,-0.000642471,0.00106072,0.00103249,-0.003009469,-0.000960715,0.003414636,18,25,19,23,1,7,9,6,22,2,4,8,3,20,5,33,10,24,32,21,12,16,29,14,17,31,30,26,27,13,28,11
328,2012,8,8,New Hampshire,30,927218,1598418,1669916,750061,2338332,-748206,826858,2589247,5677639,3088393,1935406479,6258761755,6005247649,2338332288,179194357,1321182,18523066226,1940140021,1619222571,71558943574,1.24,2.13,2.23,1.04,135.63,0.01,0.41,1769.88,0.03,0.09,0.08,0.26,0.03,8,-0.002854134,6.01E-05,-0.003676977,0.005588375,-0.029427359,0.004525255,-0.005040334,-0.005578731,0.001810545,0.020793247,-0.004648939,-0.004825704,0.013730173,0.000419038,-0.00487608,0.003139341,-0.001800341,0.000591169,-0.001080072,0.001506483,-0.000425233,-0.003202152,-0.001042966,0.001267189,0.002399615,-0.000727641,-0.000685367,0.000951507,-0.001186314,-0.00189365,-0.001247501,0.001218546,15,33,11,4,1,10,6,5,18,2,9,8,3,32,7,13,19,30,25,20,31,12,26,21,16,28,29,27,24,17,22,23
329,2012,49,49,New Jersey,48,4526492,12046121,12409615,6582171,73506999,-53696510,3707837,-42473273,37591173,80089170,27864472309,57250679206,63982899827,73506999021,-6732178753,8873211,2.29E+11,62776071055,40537718913,5.13E+11,0.69,1.83,1.89,0.89,-758.71,-1.33,1.96,8284.15,0.05,0.11,0.12,0.45,0.12,49,-0.00036675,-0.000871595,-0.001455304,-0.00788015,0.062883939,-0.012597504,0.006932181,0.014891015,0.00095344,0.006687643,-0.000516258,0.009699216,-0.028124815,-0.001108197,0.010886649,-0.000849855,0.003807412,0.001961573,-0.002900601,0.000725646,-0.003031109,0.001902941,0.007144552,-0.005094106,1.67E-05,-0.003755283,0.001725066,0.0035794,9.20E-06,-0.001276154,-0.008588941,0.002241791,30,26,22,8,1,4,10,3,25,11,29,6,2,24,5,27,13,19,17,28,16,20,9,12,32,14,21,15,33,23,7,18
330,2012,37,37,New Mexico,7,4310728,6577933,6790448,2102440,4518257,1850846,7329460,17569155,24189852,6620697,5560645768,16682472309,16726236155,4518257053,-43763845,2083784,57952560274,3853318704,3825301985,77139788924,2.05,3.13,3.23,1,-21,0.38,0.19,2168.29,0.07,0.22,0.22,0.75,0.05,37,0.003287601,0.000890387,0.000654368,0.004274253,-0.023137697,0.002981066,-0.00534874,-0.003525352,0.001064682,0.013932464,-0.005740297,-0.006351128,0.013128259,-0.002081837,-0.004866106,0.004047504,-0.000435285,0.001082667,0.000797928,-0.0001622,0.000249973,0.001031693,0.000687478,0.000323274,0.004204211,-0.001470404,-0.000442689,0.004002376,-0.002297811,0.005741814,-0.002334723,-0.00570735,15,24,27,10,1,16,8,14,22,2,6,4,3,19,9,12,29,21,25,33,32,23,26,31,11,20,28,13,18,5,17,7
331,2012,42,42,New York,46,17100313,41610240,43265413,33307210,83073145,-47665622,4698015,26828631,142995820,116380355,66594566353,1.59E+11,1.6E+11,83073145246,-1415882968,19602769,3.73E+11,72710363636,60668756531,1.1E+12,0.51,1.25,1.3,0.99,-72.23,-0.3,0.58,4237.83,0.06,0.14,0.15,0.34,0.07,42,0.002059713,-0.002806353,0.003389493,-0.006377002,0.065891364,-0.012054183,0.005746424,0.014181447,-0.000113693,-0.03752558,0.011938808,0.012308408,-0.028208682,0.000483371,0.011317022,-0.00093671,0.000453695,0.001225932,-0.002711254,-0.000964813,-0.000334261,0.00196641,0.00897751,-0.004823326,-0.000952489,-0.002422116,0.001089195,0.001279695,3.92E-05,-0.000655001,-0.008659741,0.002139095,20,16,15,11,1,6,12,4,32,2,7,5,3,29,8,27,30,23,17,25,31,21,9,14,26,18,24,22,33,28,10,19
332,2012,26,26,North Carolina,36,4986782,9906843,10952106,7947098,11846634,-4609298,763259,37001391,56795123,19793732,22857456635,47938205852,46266028213,11846634274,1675622780,9746175,1.03E+11,24229680251,9338551724,3.93E+11,0.63,1.25,1.38,1.04,171.93,-0.07,0.21,1215.52,0.06,0.12,0.12,0.26,0.06,26,-0.000254214,-0.00039266,0.005239517,-0.000831613,-0.012189732,-0.012013464,0.009667155,-0.003557908,-0.002536404,-0.03841346,-0.002756882,0.009890858,0.005127447,0.000255346,0.009970083,-0.000414815,0.003196371,0.004729596,2.01E-06,-0.000864961,-0.003768266,-0.000671708,-0.003259776,0.004551121,-3.19E-05,0.001692451,0.001140235,-0.000892089,-0.002262089,-0.00140783,0.000499198,0.000613547,31,29,7,24,2,3,6,13,17,1,16,5,8,30,4,28,15,10,33,23,12,25,14,11,32,19,21,22,18,20,27,26
333,2012,5,5,North Dakota,4,7469154,12414751,12523496,2754229,2692213,4799723,3828655,11445080,16891521,5446442,4121295716,8586290491,6296896552,2692212519,2325690700,702087,9872035238,124660397,1912831766,41221743992,2.71,4.51,4.55,1.36,3312.54,0.51,0.16,3834.59,0.1,0.21,0.15,0.24,0,5,-0.000137213,0.002260496,-0.001681469,0.004122614,-0.029089003,0.006861398,-0.003933602,-0.004629697,0.001872859,0.017573558,-0.001025041,-0.005156468,0.014710497,0.00192792,-0.005366185,0.001652941,-0.000874858,0.001843462,0.000603346,0.004620606,0.000437985,0.000576801,-0.002442945,-0.005032065,0.001726847,0.005882639,8.72E-05,-0.00188329,0.000242773,0.003107269,0.012262017,-0.003803515,32,17,23,12,1,5,13,10,20,2,25,8,3,18,7,24,26,21,27,11,29,28,16,9,22,6,33,19,31,15,4,14
334,2012,18,18,Ohio,6,32252304,45943851,47479483,11021888,39434962,-8894460,11979076,26297357,76692435,50456851,24216151515,62929421108,60501714734,39434962382,2427706374,11550839,3.83E+11,15241640543,19170893417,4.86E+11,2.93,4.17,4.31,1.04,210.18,0.04,0.51,3414.03,0.05,0.13,0.12,0.79,0.03,18,0.003682964,0.000983089,0.003395566,-0.009625234,0.063608147,-0.012837269,0.007654787,0.016462082,0.002477042,-0.042331861,0.012239349,0.009155993,-0.0300165,0.001387047,0.010415309,5.87E-05,-0.001922796,0.000333855,-0.003372651,0.001369029,0.004700564,-0.001162999,0.005973739,0.000306958,0.001643815,0.000630258,0.00376878,0.001020422,-0.000411453,-0.000238254,-0.000502377,0.001376242,15,26,16,8,1,5,10,4,18,2,6,9,3,21,7,33,19,30,17,23,13,24,11,31,20,27,14,25,29,32,28,22
335,2012,4,4,Oklahoma,12,4459433,5607897,5994196,1904008,2860148,1977560,5287687,16958888,21723045,4764157,8794634274,19025688610,17537081505,2860148380,1556382445,3817054,56179335436,4657262,2773353187,1.64E+11,2.34,2.95,3.15,1.08,407.74,0.33,0.13,749.31,0.05,0.12,0.11,0.34,0,4,-0.000905666,0.001655775,-0.001632844,0.002269888,-0.027567562,0.00215694,-0.002085465,-0.006047097,-0.001320087,0.013376929,-0.007058043,-0.003664667,0.010501664,-0.002874559,-0.004522676,-0.000654216,-0.003181754,0.000143148,0.001438967,0.001741802,-0.002238257,0.000367341,-0.00160994,0.002753391,0.002333256,0.003487062,0.000205814,-0.001385298,-0.001315611,9.86E-05,0.011123504,0.001047055,28,19,20,14,1,16,17,6,24,2,5,8,4,11,7,29,10,32,22,18,15,30,21,12,13,9,31,23,25,33,3,27
336,2012,32,32,Oregon,10,4707099,6657410,7539658,3100454,12499506,2025378,3813898,16571985,32171891,15599959,9004543365,24606374086,23824313480,12499505747,782305120,3899116,91432589747,408359457,11647445141,1.59E+11,1.52,2.15,2.43,1.03,200.64,0.18,0.39,3205.73,0.06,0.15,0.15,0.57,0,32,-0.000818871,-0.000627865,-0.002169292,0.001061994,-0.012029952,0.005740992,-0.005493349,-0.002325483,0.002054283,0.006669242,-0.005351294,-0.004816912,0.004988039,-0.001250225,-0.001917675,0.002660987,0.000422558,0.002389451,0.000441279,-0.000988225,0.000457251,-0.000429115,-2.44E-05,-0.00207039,-0.001524548,-0.00257777,0.000139106,0.000440545,0.003053377,-0.001588791,-0.000983412,0.000886623,25,26,13,21,1,3,4,12,15,2,5,7,6,19,16,9,31,11,28,22,27,30,33,14,18,10,32,29,8,17,23,24
337,2012,35,35,Pennsylvania,32,8902037,13650828,16624651,14688331,19301443,-7704968,3386625,23536899,57526673,33989774,31998213166,73312434692,73482793103,19301443051,-171432602,12771854,2.14E+11,16995768025,12542096134,6.12E+11,0.61,0.93,1.13,1,-13.42,-0.08,0.34,1511.25,0.05,0.12,0.12,0.35,0.03,35,-0.001629662,2.94E-05,0.005975793,-0.007267405,0.065265747,-0.011857593,0.006693046,-0.002184476,-0.002391315,-0.039616602,0.011734457,0.010622213,-0.033888298,0.000500792,0.010926212,0.002727521,0.004338246,0.00226395,-0.001532402,-0.001304352,-0.001234256,8.16E-05,0.000773975,0.003282592,-0.001384044,-0.001348837,0.000717331,0.000730183,-0.002741891,-0.002238128,0.000538377,-0.001227876,19,33,10,8,1,4,9,18,15,2,5,7,3,31,6,14,11,16,20,23,24,32,27,12,21,22,29,28,13,17,30,25
338,2012,38,38,Rhode Island,40,1021068,1698877,1958091,1093759,3276878,-1592356,587431,1260099,5630736,4370636,2951272727,7536618600,7245089864,3276877743,291528736,1052901,20319645529,958017764,3023386625,50785109718,0.93,1.55,1.79,1.04,276.88,-0.18,0.58,3112.24,0.06,0.15,0.14,0.4,0.02,38,-0.003153612,5.15E-05,0.000649344,0.003818694,-0.021969717,0.008181664,-0.002310223,-0.006977676,-0.001206049,0.020757685,-0.00581516,0.000242743,0.012252947,-0.002399119,-0.004931973,-0.00201664,-0.00400159,-0.00244155,0.00307415,0.000631542,-0.002151721,0.001682077,0.006212977,-0.00164721,-0.00116139,0.000142392,7.30E-05,0.000960756,0.004500416,0.002139292,-0.001026441,-0.000247258,12,33,27,11,1,4,16,5,23,2,7,30,3,15,8,19,10,14,13,28,17,20,6,21,24,31,32,26,9,18,25,29
339,2012,29,29,South Carolina,8,6801881,8446916,10763769,4817587,7997840,2857863,4803366,22284359,35099787,12815427,9665616510,28135523511,26517818182,7997840125,1638907001,4720760,72577422266,10161063741,7672437827,1.74E+11,1.41,1.75,2.23,1.06,347.17,0.22,0.23,1694.18,0.06,0.16,0.15,0.42,0.06,29,-0.000790789,0.003600437,0.003378758,0.000311492,-0.01419485,0.008208234,-0.000975043,-0.006311115,0.001939673,0.006672359,-0.003463029,-0.001576976,0.005076414,-0.001716026,-0.00403365,-0.000623282,0.000502212,0.001645645,0.004647281,0.001621762,-0.001425374,-0.000289266,-0.0012263,0.000851147,0.000305649,-4.90E-05,0.001957883,0.002241821,-0.002223853,0.004612554,0.01123992,-0.000762011,26,11,13,30,1,3,24,5,17,4,12,21,6,18,9,28,29,19,7,20,22,32,23,25,31,33,16,14,15,8,2,27
340,2012,3,3,South Dakota,22,1907526,2759901,2799060,458032,608656,709011,1165368,5514970,6581658,1066689,1391006270,3915721003,3673608150,608656217,242112853,834441,10503884257,0,554921630,39272538140,4.16,6.03,6.11,1.07,665.02,0.28,0.09,729.42,0.04,0.1,0.09,0.27,0,3,-0.000142291,0.002203777,-0.00425444,0.003396265,-0.026773623,0.004329823,-0.003881543,-0.006764973,-0.000935844,0.023196936,-0.006366157,-0.004443683,0.013804988,0.000414083,-0.004238105,-0.00073807,-0.001527245,-0.005955798,-0.000225344,0.00237023,0.005371602,0.00029123,-0.002110747,0.004137289,0.000582606,0.005564623,0.001984565,0.00098565,-0.003170592,-0.002101395,0.009899925,-0.000565554,33,20,12,16,1,11,15,5,26,2,6,10,3,30,13,27,24,7,32,19,9,31,21,14,28,8,23,25,18,22,4,29
341,2012,6,6,Tennessee,17,5577256,8989436,9116800,2136848,3317323,3202211,1225509,31207866,36662038,5454171,12813190178,30693343783,29272275862,3317322884,1421249739,6454306,53383478012,2170297806,2429506792,2.62E+11,2.61,4.21,4.27,1.05,220.2,0.12,0.09,513.97,0.05,0.12,0.11,0.2,0.01,6,0.000246944,-0.001210584,0.000284055,0.002285256,-0.023510973,0.003096408,0.000518016,-0.006358065,-0.000580635,0.005952339,-0.000604606,0.000582296,0.013469024,0.002197676,-0.002860929,0.001462446,0.000134992,0.001123757,0.00046243,-0.002155364,0.003067652,-0.002153952,-0.002011417,0.00449908,0.000383753,0.001254399,-0.000762846,-0.001491954,0.000666981,-0.000372039,0.000821946,0.001564522,32,19,31,9,1,6,27,3,26,4,24,25,2,10,8,17,33,20,28,11,7,12,13,5,29,18,22,16,23,30,21,15
342,2012,19,19,Texas,1,37510365,49360278,52075877,35862807,51476199,14752209,64041388,155252781,241784043,87339005,46330776385,1.36E+11,1.26E+11,51476198537,9984072100,26071655,3.45E+11,58514015587,43201671891,1.18E+12,1.05,1.38,1.45,1.08,382.95,0.33,0.21,1974.41,0.04,0.12,0.11,0.29,0.05,19,0.001962249,0.002451224,0.005548576,-0.006814846,0.062679875,-0.01018496,0.008129067,0.015721005,0.000509686,-0.04005448,0.012451142,0.009712361,-0.030203629,0.000615457,0.010759126,-0.000593303,0.004150236,0.001613748,0.00025291,-0.000249407,-0.001043536,-0.000254289,-0.001518343,0.003101621,-0.002486567,0.006244913,-0.001632956,0.001693924,0.000323669,-0.000409479,0.012615836,0.003972719,20,19,13,11,1,8,10,4,28,2,6,9,3,26,7,27,15,23,32,33,25,31,24,17,18,12,22,21,30,29,5,16
343,2012,12,12,Utah,9,3376265,8394960,8640454,1875502,5597693,2232693,4246696,19841199,27314393,7473194,5780138976,12222645768,11253642633,5597692790,969003135,2855782,41618096804,296234065,5821316614,1.06E+11,1.8,4.48,4.61,1.09,339.31,0.24,0.2,1960.13,0.05,0.12,0.11,0.39,0,12,-0.000764944,9.51E-05,-0.003086913,0.002552846,-0.024887818,0.003938628,-0.004444323,-0.003921998,-0.000780263,0.013041297,-0.006660497,-0.004668971,0.009024168,0.005010184,-0.001693878,0.000568481,-0.004791104,-0.000987465,0.000463068,4.24E-05,0.006190447,-0.001534138,-0.003660342,0.004183087,0.003991393,0.004219101,-0.00027954,-0.001556643,0.002603134,-0.000742526,0.01300764,0.004212738,27,32,18,20,1,15,10,16,26,2,5,9,4,7,22,29,8,25,30,33,6,24,17,13,14,11,31,23,19,28,3,12
