,1-qid,two_realRank,two_realRank2,State,CordAscent,country,teaching,international,research,citations,income,total_score,num_students,student_staff_ratio,year,female_percent,international_students,world_rank,country_encoded,country_contribution,female_percent_contribution,income_contribution,international_contribution,international_students_contribution,num_students_contribution,research_contribution,student_staff_ratio_contribution,teaching_contribution,country_feature_rank,female_percent_feature_rank,income_feature_rank,international_feature_rank,international_students_feature_rank,num_students_feature_rank,research_feature_rank,student_staff_ratio_feature_rank,teaching_feature_rank
521,2012,165,164,University of Reading,138,UK,36.9,75.1,38.6,55.4,31.6,45.7,12050,14.8,2012,0.55,0.28,164,69,0.009738641,0.000245386,-0.061920091,0.035294171,0.000488789,-0.019313012,0.000520978,-0.007350013,0.003858219,4,10,1,2,9,3,8,5,6
522,2012,82,81,University of Rochester,322,USA,47,45.7,33.5,94.5,36.4,56.8,9390,4.5,2012,0.49,0.26,81,70,0.014354164,-0.002147346,-0.035303531,-0.010106477,6.40E-05,-0.015517695,-0.000762874,-0.018448967,0.057037459,6,8,2,7,10,4,9,3,1
523,2012,366,350,University of Salento,52,Italy,26.5,24.4,19.1,27.2,73.1,59.84612823,19959,58.4,2012,0.64,0.01,350,28,-0.003758206,-0.002322559,0.098410027,-0.035685531,-0.001419855,-0.008365891,-0.001922641,0.030612198,-0.020075807,7,8,1,2,10,6,9,3,4
524,2012,192,192,University of Science and Technology of China,385,China,38.9,14.8,23.5,73.6,29.7,42.7,14290,7.9,2012,0.496839882,0.02,192,9,-0.013918934,0.001496199,-0.063874147,-0.034742025,0.001895421,-0.007089521,-0.000686418,-0.018362129,0.002104485,4,9,1,2,8,5,10,3,7
525,2012,101,101,University of Sheffield,142,UK,44.6,68.2,46,67.5,40.2,53.6,23311,15.5,2012,0.5,0.31,101,69,0.007175852,-0.000274067,-0.032105491,0.010583633,0.000470186,-0.001248293,-0.001632803,-0.012228509,0.001288095,4,10,1,3,9,8,6,2,7
526,2012,367,350,University of South Australia,32,Australia,20.6,81.8,18,19.4,87.7,59.84612823,18971,26.2,2012,0.59,0.32,350,1,-0.00806413,-0.0039888,0.098086248,0.036298627,-0.000774653,-0.008103809,-0.000513434,0.031953108,-0.041790893,7,8,1,3,9,6,10,4,2
527,2012,212,201,University of South Carolina,307,USA,34.3,26,29.3,52.1,27.3,59.84612823,29336,16.3,2012,0.55,0.01,201,70,0.013071542,0.000125248,-0.061774255,-0.032872614,0.001351566,-0.000553919,-0.001947725,-0.010962911,0.002146184,3,10,1,2,8,9,7,4,6
528,2012,325,301,University of South Florida,273,USA,22.1,15,30.1,36.6,94.4,59.84612823,31424,21.5,2012,0.496839882,0.1,301,70,0.011507906,0.000660783,0.101055117,-0.033370214,-0.001933754,0.029342796,-0.000304008,0.031973864,-0.038837195,7,9,1,3,8,5,10,4,2
529,2012,129,127,University of Southampton,117,UK,35.6,78.3,35.5,72.5,39.3,49.9,20925,13.5,2012,0.53,0.29,127,69,0.011993066,-0.000868405,-0.036135286,0.034179984,0.00015099,-0.009317471,0.00020695,-0.009182885,0.003757663,3,8,1,2,10,4,9,5,7
530,2012,55,55,University of Southern California,115,USA,65.8,41.1,48.7,80.2,99.3,64,36534,12.9,2012,0.52,0.2,55,70,0.010750142,7.46E-07,0.101548313,-0.011318564,-0.000573033,0.028932755,0.001396645,-0.009986897,0.058179129,6,10,1,5,9,3,8,7,2
531,2012,255,251,University of Southern Denmark,168,Denmark,19.7,73.7,12.4,58,67.9,59.84612823,22210,12.7,2012,0.52,0.16,251,13,-0.009802344,-0.001093061,0.101715027,0.037315824,-0.004196922,-0.002188272,-0.002718933,-0.008419236,-0.039473142,4,10,1,3,6,9,8,5,2
532,2012,85,85,University of St Andrews,83,UK,37.1,89.1,40.2,83,34.1,55.7,8338,12.7,2012,0.56,0.47,85,69,0.009692301,-0.002099875,-0.035246135,0.03545043,0.000831261,-0.020026491,-0.002600018,-0.008980326,0.003780588,5,9,2,1,10,3,8,6,7
533,2012,314,301,University of Stirling,177,UK,18.2,69.5,22.2,42,26.6,59.84612823,7828,15.9,2012,0.61,0.22,301,69,0.010494647,-0.001939234,-0.060444369,0.036797593,-6.71E-05,-0.017953853,0.000857222,-0.010372256,-0.038801771,6,8,1,3,10,5,9,7,2
534,2012,207,201,University of Strasbourg,121,France,26.7,70.4,17.3,70.3,32.1,59.84612823,46208,17.8,2012,0.58,0.21,201,17,-0.011591736,-0.001506437,-0.062732689,0.033533262,0.000857545,0.027439137,-0.000352787,-0.000161119,-0.018669048,5,7,1,2,8,3,9,10,4
535,2012,368,350,University of Strathclyde,237,UK,24.4,63,17.7,19.3,33.1,59.84612823,15705,20.2,2012,0.5,0.2,350,69,0.007353503,0.001829983,-0.062923345,0.01043368,-0.001692575,-0.008129331,-0.00149891,-0.001773732,-0.039455861,6,7,1,4,9,5,10,8,2
536,2012,315,301,University of Surrey,120,UK,32.6,81.5,25.2,12.4,46.9,59.84612823,12063,16.6,2012,0.55,0.38,301,69,0.008662569,-0.002073889,-0.003827498,0.0343978,-1.18E-05,-0.019412624,0.000722299,-0.001825012,-0.020157334,5,7,6,1,10,4,9,8,3
537,2012,99,99,University of Sussex,119,UK,30.6,79.8,34.8,92,28.1,53.9,12001,17.4,2012,0.54,0.35,99,69,0.011745385,-0.000599022,-0.062596136,0.035206014,-0.001546081,-0.019702776,0.000761038,-0.00189306,-0.018155301,6,10,1,2,8,3,9,7,4
538,2012,58,58,University of Sydney,1,Australia,55.4,88.1,65.7,57.2,92.1,62.4,41868,20.2,2012,0.57,0.28,58,1,-0.010811001,-0.003863982,0.098218386,0.037876745,-0.000911835,0.029677303,0.004741327,-0.001158341,0.056055199,5,7,1,3,9,4,6,8,2
539,2012,179,178,University of São Paulo,227,Brazil,61.7,22.9,58,18.8,33.3,44.1,81402,14.6,2012,0.48,0.04,178,6,-0.010344308,-0.000376956,-0.063369083,-0.031991147,-0.00240638,0.029736736,0.00370803,-0.011942853,0.056381127,7,10,1,3,9,4,8,6,2
540,2012,316,301,University of Tampere,252,Finland,22.5,38.3,22.1,44.4,55.1,59.84612823,10045,9.5,2012,0.66,0.04,301,16,-0.01455937,-0.001618058,-0.001101462,-0.012538279,-0.000802311,-0.017156297,0.001232855,-0.021440552,-0.040623117,5,7,9,6,10,4,8,2,1
541,2012,369,350,University of Tartu,268,Estonia,17.8,42,17.8,34.4,26.3,59.84612823,10269,13,2012,0.66,0.03,350,15,-0.012440531,-0.001032441,-0.058415693,-0.01218243,0.000985536,-0.018721068,-0.005123738,-0.007165691,-0.039835018,5,9,1,6,10,4,8,7,2
542,2012,317,301,University of Tasmania,143,Australia,18.5,70.5,15,34.9,42.1,59.84612823,18340,23.8,2012,0.57,0.21,301,1,-0.010564818,-0.002651426,-0.036401923,0.035860412,0.001938906,-0.009234541,-0.001459789,0.032345351,-0.0400556,6,8,2,3,9,7,10,4,1
543,2012,29,29,University of Texas at Austin,82,USA,69.5,38.8,76.1,89.6,57.7,74.9,49427,17.4,2012,0.51,0.09,29,70,0.01011368,-0.002647015,0.097458501,-0.012124518,0.000185768,0.028781853,0.003285879,-0.000931446,0.057191728,6,8,1,5,10,3,7,9,2
544,2012,263,251,University of Texas at Dallas,315,USA,23.6,35.9,36.7,44.2,31.1,59.84612823,16306,22.8,2012,0.44,0.23,251,70,0.007744661,0.004011462,-0.062155561,-0.010093701,0.000553739,-0.011428144,0.002386593,0.030968277,-0.037093919,7,8,1,6,10,5,9,3,2
545,2012,284,276,University of Texas at San Antonio,350,USA,14.1,22.6,15.4,70.3,25.3,59.84612823,27520,26.9,2012,0.48,0.06,276,70,0.009901481,0.001785543,-0.064174495,-0.035684082,-0.002353987,0.000772672,-0.003090901,0.033718872,-0.038867456,5,9,1,3,8,10,7,4,2
546,2012,30,30,University of Tokyo,207,Japan,86.1,23,80.3,69.1,76.6,74.3,26199,5.7,2012,0.496839882,0.1,30,29,-0.002420634,-0.00232987,0.098709751,-0.032874775,-0.001201295,-0.001238756,0.00205004,-0.021732701,0.056887307,6,7,1,3,10,9,8,4,2
547,2012,19,19,University of Toronto,14,Canada,76.9,69,87.4,86.5,44.9,81.6,66198,19.5,2012,0.496839882,0.15,19,7,-0.009863502,0.002334094,-0.00041067,0.009779897,-0.002738076,0.027758089,0.002013952,-0.002771577,0.056684913,4,8,10,5,7,2,9,6,1
548,2012,285,276,University of Trento,132,Italy,21.9,49.7,20,51.5,51,59.84612823,16841,43.2,2012,0.51,0.08,276,28,-0.002689167,-0.002089522,-0.001108983,-0.011146799,-0.001945878,-0.012105724,0.002707844,0.032387377,-0.040343024,7,8,10,4,9,3,6,2,1
549,2012,234,226,University of Trieste,245,Italy,16.7,45.5,12.9,76.9,31.3,59.84612823,18135,25.8,2012,0.56,0.09,226,28,-0.005585325,-0.002051542,-0.06019542,-0.011064672,0.00295293,-0.010759044,-0.001596862,0.030261556,-0.038876387,6,8,1,4,7,5,10,3,2
550,2012,257,251,University of Tsukuba,382,Japan,37.2,27.2,26.2,41.4,32,59.84612823,15930,12.6,2012,0.38,0.16,251,29,-0.00079537,0.005664998,-0.064886042,-0.034459,1.88E-05,-0.010162033,-0.003276518,-0.007904778,0.00310097,9,6,1,2,10,4,7,5,8
551,2012,370,350,University of Turku,271,Finland,20.4,41.4,21.5,28.9,32.3,59.84612823,12326,14.6,2012,0.61,0.05,350,16,-0.01201746,-0.004208061,-0.059893043,-0.01343963,-0.005000909,-0.016206274,-0.002822923,-0.011469145,-0.040282202,6,9,1,5,8,4,10,7,2
552,2012,200,200,University of Twente,282,Netherlands,32.9,56.2,30.4,54.4,76.8,41.4,6631,12,2012,0.37,0.26,200,40,-0.001921137,0.002968289,0.100267398,0.008838686,0.001178889,-0.020576012,-0.0008429,-0.019426476,-0.020252889,8,6,1,5,9,2,10,4,3
553,2012,187,187,University of Tübingen,69,Germany,34.4,58.1,24.1,67.6,31,43,28327,38.9,2012,0.58,0.12,187,18,-0.009493144,-0.002678152,-0.062384246,0.011084067,0.001823847,-0.002279272,-0.002681318,0.029199247,0.002047804,4,7,1,3,10,8,6,2,9
554,2012,113,113,University of Utah,316,USA,42.1,23.3,41,82.3,48.97987421,51.9,25674,16.9,2012,0.45,0.09,113,70,0.010570784,0.004841637,-0.001876003,-0.032757147,-0.000340077,-0.001369289,-0.002923253,-0.000942825,0.000989363,3,4,6,1,10,7,5,9,8
555,2012,318,301,University of Valencia,262,Spain,15.8,36.4,10.2,64.3,32.1,59.84612823,58413,15.4,2012,0.6,0.09,301,59,0.010987427,-0.002267323,-0.062490998,-0.009041947,-0.000376895,0.029048713,-0.001186525,-0.008955988,-0.03917528,4,8,1,5,10,3,9,6,2
556,2012,177,177,University of Victoria,130,Canada,16.8,70.5,31.5,79.2,26.8,44.2,17581,21.5,2012,0.56,0.11,177,7,-0.007806613,-0.002152346,-0.064436271,0.034585074,-0.000697656,-0.008602707,0.001918771,0.03125735,-0.040491609,7,8,1,3,10,6,9,4,2
557,2012,139,139,University of Vienna,19,Austria,49.5,86.6,41.2,45.2,25.4,47.9,34651,20.5,2012,0.67,0.25,139,2,-0.009250964,-0.003927657,-0.062864925,0.038950568,7.90E-05,0.030030695,-0.000162161,-0.003486151,0.056147114,6,7,1,3,10,4,9,8,2
558,2012,137,135,University of Virginia,319,USA,37,26.4,42.2,74.7,34.7,49,23845,10.2,2012,0.52,0.12,135,70,0.006867527,0.000488027,-0.036175199,-0.033754386,0.001383287,-0.00115209,0.001907944,-0.020994431,0.002233821,4,10,1,2,8,9,7,3,6
559,2012,319,301,University of Waikato,151,New Zealand,13.3,87,13.9,47.8,24.5,59.84612823,10159,17,2012,0.57,0.25,301,41,-0.000571034,-0.001961362,-0.060605691,0.03779439,0.000875819,-0.016410877,-0.006068579,-0.001242692,-0.043127057,10,7,1,3,9,4,5,8,2
560,2012,320,301,University of Warsaw,209,Poland,21.6,35.8,15.7,44.3,48.97987421,59.84612823,49292,14.1,2012,0.67,0.07,301,46,-0.004367094,-0.004708339,0.000567301,-0.011887491,-0.002520737,0.029502567,-0.002935878,-0.006685731,-0.037758762,7,6,10,4,9,2,8,5,1
561,2012,158,157,University of Warwick,101,UK,39.7,85.5,44.5,45,31.3,46,18529,16.6,2012,0.48,0.37,157,69,0.011577081,0.001021757,-0.063792273,0.039242388,-0.000576038,-0.010744012,0.000253622,-0.00511828,0.003332543,4,8,1,2,9,5,10,6,7
562,2012,25,25,University of Washington,160,USA,70.8,36.9,74,98.2,31.8,76.5,44020,11.8,2012,0.53,0.13,25,70,0.009006273,-0.001526815,-0.061494462,-0.016258575,0.001566605,0.029757186,0.003440016,-0.021138201,0.056939995,7,10,1,5,9,3,8,4,2
563,2012,208,201,University of Waterloo,159,Canada,35.8,62.1,44.2,32.5,32.7,59.84612823,30726,24.2,2012,0.45,0.14,201,7,-0.010741773,0.002879515,-0.063492753,0.010783658,-0.000213934,0.027052044,-0.002999697,0.032306902,0.001790397,6,8,1,5,10,3,7,2,9
564,2012,190,189,University of Western Australia,49,Australia,32.1,90,35.8,47.8,58.7,42.9,20851,20.7,2012,0.5,0.27,189,1,-0.013274902,-0.001205496,0.100099406,0.036798776,-0.003281871,-0.007104721,-0.000835485,-0.001019192,-0.020877067,4,8,1,2,7,5,10,9,3
565,2012,209,201,University of Western Ontario,164,Canada,38.8,55.7,34.3,38.5,41.9,59.84612823,27387,20.7,2012,0.54,0.16,201,7,-0.008389776,-0.001171457,-0.032947629,0.006942887,0.000721041,-0.003866343,0.000260398,-0.004165306,0.002628872,3,8,1,4,9,6,10,5,7
566,2012,27,27,University of Wisconsin-Madison,191,USA,74.3,23.8,77.3,90.6,55.3,75.8,39655,10.8,2012,0.51,0.11,27,70,0.009825611,-0.001278739,-0.000533903,-0.034321943,-0.002404613,0.029048012,0.004537277,-0.020307491,0.057429502,6,9,10,2,8,3,7,4,1
567,2012,258,251,University of Wollongong,80,Australia,21.4,88.7,23,43.5,40.4,59.84612823,16489,25.4,2012,0.5,0.24,251,1,-0.012530791,-0.001414294,-0.03356921,0.033721374,0.001371806,-0.007401102,-0.000308437,0.029633027,-0.041765939,6,8,3,2,9,7,10,4,1
568,2012,371,350,University of Wyoming,364,USA,18.4,21.8,20.9,36.7,29.8,59.84612823,23873.75865,18.44528302,2012,0.496839882,0.154440063,350,70,0.00975409,0.0008559,-0.062885339,-0.03587993,-0.001443177,-0.001199822,-0.003252405,-0.002675923,-0.038335443,5,10,1,3,8,9,6,7,2
569,2012,210,201,University of Würzburg,163,Germany,31.3,44,18,63,27.9,59.84612823,26576,38.4,2012,0.57,0.08,201,18,-0.011900548,-0.004786867,-0.062513248,-0.014009671,0.000116359,0.003080675,-0.003895718,0.030525183,-0.019319384,5,7,1,4,10,9,8,2,3
570,2012,122,121,University of York,129,UK,36.7,72.7,38.8,71.6,33.9,50.4,23873.75865,18.44528302,2012,0.496839882,0.154440063,121,69,0.009606964,-0.000508176,-0.033484205,0.037808545,0.000689904,-0.003168915,-0.000122944,-0.000122427,0.00184936,3,8,2,1,7,5,9,10,6
571,2012,372,350,University of Zaragoza,346,Spain,14.5,28.8,9.3,38.4,42.9,59.84612823,31046,11.8,2012,0.55,0.05,350,59,0.009622282,-8.73E-06,0.000683084,-0.035598581,-9.11E-05,0.02707528,-0.00459722,-0.019995907,-0.038563941,6,10,8,2,9,3,7,4,1
572,2012,61,61,University of Zurich,50,Switzerland,56.7,87.4,45.9,78.4,43.5,61.9,26583,6.5,2012,0.57,0.19,61,61,0.011256521,0.000938292,0.000287024,0.036941639,-0.002639061,-0.000155537,-0.000792421,-0.019691371,0.058101129,4,7,9,2,6,10,8,3,1
573,2012,261,251,University of the Witwatersrand,41,South Africa,25.6,71.7,32.4,32.7,100,59.84612823,23321,18.6,2012,0.56,0.09,251,57,0.000761377,0.000473362,0.097159119,0.037254069,1.96E-05,0.000109858,0.000941025,-0.001593072,-0.01988757,7,8,1,2,10,9,6,5,3
574,2012,171,169,Université Catholique de Louvain,34,Belgium,29.2,72.5,34.7,65.5,30.8,45,28856,42,2012,0.54,0.19,169,5,-0.012398159,0.000509058,-0.061348976,0.037358681,0.001549049,-0.000379871,0.001801224,0.028511598,-0.020854402,5,9,1,2,8,10,7,3,4
575,2012,206,201,Université Libre de Bruxelles,57,Belgium,23.6,80.4,25.9,53.5,52.8,59.84612823,23819,26.1,2012,0.54,0.32,201,5,-0.00954324,-0.002375075,-0.000854303,0.035054948,0.002094305,-0.000213176,0.003598287,0.03181118,-0.037403466,4,7,9,2,8,10,6,3,1
576,2012,87,87,Uppsala University,60,Sweden,47.2,59.1,65.1,53.3,43.4,55.2,25266,18.2,2012,0.57,0.12,87,60,0.013465288,-0.002877512,-0.003226347,0.010446023,-0.00059692,-0.001248913,0.001820357,-0.003906647,0.05759458,2,6,5,3,10,9,7,4,1
577,2012,68,68,Utrecht University,58,Netherlands,42.8,58.1,53.2,85.7,59.3,60.4,30779,15.4,2012,0.59,0.07,68,40,-0.002534646,-0.000826264,0.098919887,0.006671172,0.000192254,0.029212681,0.003000542,-0.009712972,0.000887901,7,9,1,5,10,2,6,4,8
578,2012,159,159,VU University Amsterdam,170,Netherlands,30.4,48,35.3,70.2,63.2,45.9,23280,16.3,2012,0.56,0.06,159,40,-0.00154124,-0.002014366,0.099748907,-0.013039111,-0.000342426,-0.001218192,0.000335436,-0.010106849,-0.022954841,7,6,1,3,9,8,10,4,2
579,2012,70,70,Vanderbilt University,296,USA,52.1,26.8,47.6,86.8,64.4,59.6,12161,3.6,2012,0.52,0.1,70,70,0.010447546,0.001064945,0.098325932,-0.034567943,0.000574815,-0.015548547,0.001227276,-0.019448353,0.058057918,7,9,1,3,10,5,8,4,2
580,2012,259,251,Victoria University of Wellington,93,New Zealand,16.5,89,21.5,51.1,25.8,59.84612823,17142,21.1,2012,0.55,0.21,251,41,0.001406058,-0.002352064,-0.063289456,0.04005215,-0.002150681,-0.010393667,-0.003501337,-0.001477032,-0.039110159,10,7,1,2,8,4,6,9,3
581,2012,321,301,Vienna University of Technology,133,Austria,26.3,82.5,14.1,24.3,35.2,59.84612823,26419,52,2012,0.27,0.27,301,2,-0.008739719,0.004387637,-0.036260455,0.03632956,-0.003053814,-0.002273859,-0.002709512,0.031261979,-0.020577901,6,7,2,1,8,10,9,3,4
582,2012,260,251,Virginia Polytechnic Institute and State University,351,USA,36.9,25.1,40.4,30.3,24.2,59.84612823,30850,18.6,2012,0.42,0.1,251,70,0.010120797,0.003915881,-0.061311948,-0.032664376,-0.001113333,0.02906889,-0.000456453,-0.005276789,0.001650144,5,7,1,2,9,3,10,6,8
583,2012,322,301,Vrije Universiteit Brussel,223,Belgium,23.4,49.4,21.1,36.7,66.2,59.84612823,9020,17.1,2012,0.55,0.16,301,5,-0.010625468,-0.000854405,0.099562897,-0.010773353,-0.003014345,-0.017849366,-0.003137351,-8.29E-05,-0.036771106,6,9,1,5,8,4,7,10,2
584,2012,76,75,Wageningen University and Research Center,25,Netherlands,50.1,75.9,47.6,66.3,100,57.4,9248,17,2012,0.56,0.21,75,40,-0.001034097,0.000254888,0.097732082,0.036854188,0.000157514,-0.018577737,0.002126847,-0.000839546,0.056992125,7,9,1,3,10,4,6,8,2
585,2012,163,162,Wake Forest University,376,USA,36.4,17.2,21.6,86.1,49.1,45.8,7326,4.6,2012,0.51,0.05,162,70,0.009236058,0.000572277,-0.002866999,-0.030120387,0.000682178,-0.019195899,-0.000700204,-0.021033678,0.002523156,5,10,6,1,9,3,8,2,7
586,2012,362,350,Waseda University,375,Japan,25.4,27.1,17.3,29.7,27.3,59.84612823,52316,16.9,2012,0.35,0.08,350,29,0.000699714,0.002946362,-0.060490192,-0.033140392,-0.001592085,0.028097562,-0.003708046,-0.001594509,-0.020725685,10,7,1,2,9,3,6,8,4
587,2012,323,301,Washington State University,321,USA,28.8,31,24.5,33.5,34.3,59.84612823,24550,18.3,2012,0.5,0.07,301,70,0.008947184,0.000726046,-0.038086386,-0.031308944,0.000986259,-0.000941972,-0.002015939,0.000266375,-0.016925006,5,9,1,2,7,8,6,10,4
588,2012,41,41,Washington University in St Louis,226,USA,64,45.7,58.9,96.1,48.97987421,70.5,12528,5.7,2012,0.496839882,0.17,41,70,0.010861649,0.000837693,-0.001250525,-0.013973402,-0.000869673,-0.019603738,0.003833489,-0.018931153,0.056908965,6,10,8,5,9,2,7,3,1
589,2012,256,251,Wayne State University,330,USA,34.7,24.6,16.4,55.2,48.97987421,59.84612823,23065,10.7,2012,0.57,0.07,251,70,0.010763775,-0.004776384,-0.000307615,-0.036209383,-0.000196099,-0.003627298,-0.00159757,-0.021573494,0.003912255,3,5,9,1,10,7,8,2,6
590,2012,146,146,William & Mary,370,USA,40,19.7,18.9,90.7,27,47,7867,11.8,2012,0.54,0.07,146,70,0.009275033,-0.001134065,-0.063671629,-0.034490916,-0.000929176,-0.017462978,-0.003653309,-0.019960825,-0.001243396,6,9,1,2,10,4,7,3,8
591,2012,378,350,Wuhan University,327,China,31.3,21.7,12.9,25.3,66.7,59.84612823,46227,14.4,2012,0.496839882,0.07,350,9,-0.010155667,-0.000371233,0.09922299,-0.034714995,-0.001418477,0.029397751,-0.001655378,-0.008858179,-0.01718769,6,10,1,2,9,3,8,7,5
592,2012,11,11,Yale University,124,USA,92.3,55.5,91.2,96.7,34.7,89.1,11751,4.4,2012,0.5,0.2,11,70,0.009050171,-0.000662514,-0.03457817,0.011102014,-0.000810007,-0.016925349,0.000151782,-0.021152869,0.055663959,7,9,2,6,8,4,10,3,1
593,2012,155,154,Yeshiva University,356,USA,43.6,26.4,27,75.3,48.97987421,46.2,6753,5.5,2012,0.53,0.07,154,70,0.013343344,-0.00020781,-0.000520602,-0.033457294,-0.001017665,-0.0132973,-0.000144221,-0.015623981,-0.000107765,3,8,7,1,6,4,9,2,10
594,2012,235,226,Yonsei University,337,South Korea,41.5,23.3,33.6,36.9,47.9,59.84612823,24774,11.6,2012,0.496839882,0.14,226,58,0.014535236,-9.56E-05,0.000492784,-0.031174451,0.001040581,-0.001158143,-0.000765031,-0.02086855,0.004435742,4,10,9,1,7,6,8,2,5
595,2012,282,276,York University,45,Canada,19.9,57.7,27.7,41.2,41.7,59.84612823,48007,39.4,2012,0.59,0.09,276,7,-0.013438956,-0.005638658,-0.036296414,0.009575008,-0.000753295,0.028598766,-0.000978641,0.02990996,-0.041069723,6,8,2,7,10,4,9,3,1
596,2012,402,350,Yuan Ze University,392,Taiwan,10.8,12.8,9.6,58.3,29.2,59.84612823,8663,20.6,2012,0.43,0.04,350,62,0.012881463,0.005032312,-0.061585756,-0.035560645,-0.000103273,-0.018724257,-0.001557441,-0.00021121,-0.040176458,5,6,1,3,10,4,8,9,2
597,2012,313,301,Zhejiang University,335,China,38.8,13.9,27.2,23,84.4,59.84612823,47508,15.9,2012,0.41,0.05,301,9,-0.012288663,0.006901373,0.10018901,-0.032954762,0.001823197,0.028914801,-0.001130436,-0.010019804,0.002265641,5,7,1,2,9,3,10,6,8
598,2012,60,59,École Normale Supérieure,242,France,56.6,66.2,33.5,96.4,44.7,62,2400,7.9,2012,0.46,0.2,59,17,-0.010976476,0.003722219,-0.001894853,0.003154403,0.000694214,-0.019958792,0.002558361,-0.022639014,0.059788442,5,6,9,7,10,3,8,2,1
599,2012,142,141,École Normale Supérieure de Lyon,309,France,35.3,58.8,21.4,85.1,25.1,47.6,2218,8,2012,0.49,0.14,141,17,-0.008388525,-0.000170557,-0.063987533,0.008919726,-0.000447898,-0.020478412,-0.001258872,-0.018343312,0.000211799,6,10,1,5,8,2,7,3,9
600,2012,63,63,École Polytechnique,294,France,50.4,86.1,38.8,89.1,63,61.5,2429,4.8,2012,0.18,0.3,63,17,-0.009663226,0.000854557,0.099547138,0.037758518,0.002549259,-0.019565554,0.000145879,-0.01984917,0.055843676,7,9,1,3,8,5,10,4,2
601,2012,46,46,École Polytechnique Fédérale de Lausanne,194,Switzerland,53.1,98.9,43.9,95.3,46.7,66.3,9666,10.5,2012,0.27,0.54,46,61,0.009429126,0.001696822,-0.000498724,0.038107894,-0.003441074,-0.017152586,0.002132924,-0.01523969,0.058513537,6,9,10,2,7,4,8,5,1
602,2013,378,351,Aalborg University,248,Denmark,21.7,67.2,24.9,41,39,59.84612823,17422,15.9,2013,0.48,0.15,351,13,-0.009461381,2.66E-05,-0.033964789,0.012191271,-0.000952426,-0.008778198,-0.000800243,-0.009494204,-0.039480192,6,10,2,4,8,7,9,5,1
603,2013,274,251,Aalto University,294,Finland,34.4,52,26.8,50.1,73.7,59.84612823,16099,24.2,2013,0.32,0.17,251,16,-0.012430923,0.005259062,0.10051005,0.011850609,0.001405637,-0.009529178,-0.001123122,0.030456888,0.004145786,3,6,1,4,9,5,10,2,7
604,2013,116,116,Aarhus University,72,Denmark,35.7,66.4,54.6,71.6,69.7,55.3,23895,13.6,2013,0.54,0.14,116,13,-0.010116702,-5.73E-06,0.097245319,0.008368815,0.00230433,0.002711706,0.003525229,-0.00967549,0.001953785,2,10,1,4,8,7,6,3,9
605,2013,290,276,Aberystwyth University,271,UK,23.8,63.1,21.7,64.3,34.9,59.84612823,9252,19.2,2013,0.48,0.18,276,69,0.008351954,-0.000427061,-0.035070927,0.010643786,-0.003411577,-0.021476601,0.000215009,-0.002511953,-0.036253628,5,9,2,4,7,3,10,8,1
606,2013,148,148,Arizona State University,182,USA,38.4,27.4,45.2,79.9,31.8,51.9,83236,29.9,2013,0.5,0.09,148,70,0.01280757,-0.000362205,-0.063909979,-0.03728948,0.004329811,0.030598594,0.000725355,0.029886459,0.00279823,6,10,1,2,7,3,9,4,8
607,2013,37,37,Australian National University,14,Australia,68.6,90,83.5,73.5,39.6,75.4,14604,19.2,2013,0.52,0.35,37,1,-0.009531325,-0.003016516,-0.035999368,0.036407515,-0.002849261,-0.01276419,0.001312848,-0.000800166,0.058630443,5,7,3,2,8,4,9,10,1
608,2013,201,201,Autonomous University of Barcelona,228,Spain,39,47.1,35.7,62.8,37.3,59.84612823,30538,12.3,2013,0.59,0.1,201,59,0.008727727,-0.003770739,-0.034422454,-0.011448131,0.00101096,0.030911475,0.001189017,-0.008294299,0.00454035,4,8,1,3,10,2,9,5,7
